"unixtime_full","cryopower","adc27","adc20","temp9","temp5"
"2016-06-11 20:28:07"," 92.77"," 21.26","  0.31"," 18.50"," 21.65"
"2016-06-11 20:28:12"," 91.74"," 21.26","  0.32"," 18.47"," 21.68"
"2016-06-11 20:28:17"," 91.30"," 21.26","  0.33"," 18.56"," 21.74"
"2016-06-11 20:28:22"," 92.12"," 21.26","  0.30"," 18.50"," 21.71"
"2016-06-11 20:28:27"," 90.69"," 21.26","  0.30"," 18.53"," 21.71"
"2016-06-11 20:28:32"," 91.21"," 21.26","  0.29"," 18.50"," 21.71"
"2016-06-11 20:28:37"," 91.27"," 21.14","  0.31"," 18.56"," 21.65"
"2016-06-11 20:28:42"," 91.63"," 21.26","  0.28"," 18.50"," 21.71"
"2016-06-11 20:28:47"," 91.26"," 21.26","  0.32"," 18.53"," 21.71"
"2016-06-11 20:28:52"," 91.70"," 21.26","  0.30"," 18.56"," 21.71"
"2016-06-11 20:28:57"," 92.01"," 21.26","  0.32"," 18.53"," 21.68"
"2016-06-11 20:29:02"," 90.97"," 21.26","  0.31"," 18.47"," 21.71"
"2016-06-11 20:29:07"," 91.76"," 21.26","  0.31"," 18.56"," 21.71"
"2016-06-11 20:29:12"," 90.39"," 21.26","  0.32"," 18.53"," 21.74"
"2016-06-11 20:29:17"," 91.85"," 21.26","  0.30"," 18.56"," 21.65"
"2016-06-11 20:29:22"," 90.65"," 21.26","  0.33"," 18.53"," 21.71"
"2016-06-11 20:29:27"," 91.47"," 21.26","  0.31"," 18.56"," 21.68"
"2016-06-11 20:29:32"," 91.32"," 21.26","  0.29"," 18.53"," 21.77"
"2016-06-11 20:29:37"," 91.23"," 21.26","  0.31"," 18.53"," 21.74"
"2016-06-11 20:29:42"," 92.46"," 21.26","  0.30"," 18.56"," 21.77"
"2016-06-11 20:29:47"," 91.99"," 21.26","  0.29"," 18.56"," 21.65"
"2016-06-11 20:29:52"," 91.79"," 21.26","  0.29"," 18.56"," 21.77"
"2016-06-11 20:29:57"," 91.39"," 21.26","  0.32"," 18.56"," 21.77"
"2016-06-11 20:30:02"," 91.55"," 21.26","  0.32"," 18.60"," 21.71"
"2016-06-11 20:30:07"," 91.31"," 21.26","  0.30"," 18.56"," 21.74"
"2016-06-11 20:30:12"," 90.71"," 21.26","  0.29"," 18.53"," 21.74"
"2016-06-11 20:30:17"," 90.86"," 21.26","  0.31"," 18.56"," 21.74"
"2016-06-11 20:30:22"," 91.49"," 21.26","  0.29"," 18.53"," 21.77"
"2016-06-11 20:30:27"," 91.79"," 21.26","  0.32"," 18.56"," 21.74"
"2016-06-11 20:30:32"," 92.11"," 21.26","  0.33"," 18.53"," 21.77"
"2016-06-11 20:30:37"," 90.62"," 21.14","  0.31"," 18.53"," 21.71"
"2016-06-11 20:30:42"," 90.69"," 21.26","  0.29"," 18.56"," 21.77"
"2016-06-11 20:30:47"," 91.28"," 21.26","  0.32"," 18.53"," 21.74"
"2016-06-11 20:30:52"," 91.85"," 21.38","  0.30"," 18.53"," 21.71"
"2016-06-11 20:30:57"," 90.46"," 21.26","  0.33"," 18.53"," 21.71"
"2016-06-11 20:31:02"," 91.46"," 21.26","  0.32"," 18.56"," 21.74"
"2016-06-11 20:31:07"," 91.07"," 21.38","  0.32"," 18.60"," 21.74"
"2016-06-11 20:31:12"," 91.97"," 21.26","  0.30"," 18.56"," 21.77"
"2016-06-11 20:31:17"," 91.82"," 21.26","  0.30"," 18.56"," 21.74"
"2016-06-11 20:31:22"," 91.69"," 21.38","  0.30"," 18.56"," 21.74"
"2016-06-11 20:31:27"," 89.99"," 21.26","  0.29"," 18.56"," 21.77"
"2016-06-11 20:31:32"," 90.26"," 21.26","  0.33"," 18.53"," 21.83"
"2016-06-11 20:31:37"," 90.48"," 21.26","  0.32"," 18.60"," 21.77"
"2016-06-11 20:31:42"," 92.06"," 21.26","  0.32"," 18.63"," 21.71"
"2016-06-11 20:31:47"," 90.85"," 21.26","  0.30"," 18.56"," 21.71"
"2016-06-11 20:31:52"," 92.20"," 21.26","  0.29"," 18.56"," 21.71"
"2016-06-11 20:31:57"," 90.99"," 21.26","  0.28"," 18.50"," 21.83"
"2016-06-11 20:32:02"," 91.61"," 21.26","  0.30"," 18.56"," 21.77"
"2016-06-11 20:32:07"," 91.01"," 21.26","  0.30"," 18.60"," 21.80"
"2016-06-11 20:32:12"," 92.39"," 21.26","  0.29"," 18.56"," 21.74"
"2016-06-11 20:32:17"," 91.87"," 21.26","  0.34"," 18.56"," 21.83"
"2016-06-11 20:32:22"," 90.58"," 21.26","  0.30"," 18.60"," 21.77"
"2016-06-11 20:32:27"," 90.69"," 21.26","  0.30"," 18.60"," 21.80"
"2016-06-11 20:32:32"," 90.83"," 21.26","  0.30"," 18.56"," 21.77"
"2016-06-11 20:32:37"," 91.21"," 21.26","  0.29"," 18.53"," 21.71"
"2016-06-11 20:32:42"," 91.03"," 21.26","  0.28"," 18.56"," 21.77"
"2016-06-11 20:32:47"," 91.54"," 21.26","  0.29"," 18.53"," 21.77"
"2016-06-11 20:32:52"," 91.53"," 21.26","  0.32"," 18.56"," 21.77"
"2016-06-11 20:32:57"," 91.20"," 21.26","  0.30"," 18.60"," 21.74"
"2016-06-11 20:33:02"," 91.23"," 21.38","  0.28"," 18.56"," 21.77"
"2016-06-11 20:33:07"," 92.24"," 21.38","  0.29"," 18.53"," 21.80"
"2016-06-11 20:33:12"," 91.46"," 21.26","  0.29"," 18.60"," 21.80"
"2016-06-11 20:33:17"," 89.90"," 21.26","  0.30"," 18.53"," 21.80"
"2016-06-11 20:33:22"," 91.49"," 21.38","  0.31"," 18.56"," 21.80"
"2016-06-11 20:33:27"," 91.80"," 21.26","  0.32"," 18.53"," 21.80"
"2016-06-11 20:33:32"," 91.05"," 21.38","  0.29"," 18.63"," 21.83"
"2016-06-11 20:33:37"," 92.33"," 21.38","  0.31"," 18.60"," 21.77"
"2016-06-11 20:33:42"," 91.33"," 21.38","  0.30"," 18.60"," 21.80"
"2016-06-11 20:33:47"," 90.36"," 21.38","  0.31"," 18.60"," 21.77"
"2016-06-11 20:33:52"," 90.33"," 21.38","  0.28"," 18.56"," 21.80"
"2016-06-11 20:33:57"," 91.31"," 21.26","  0.30"," 18.56"," 21.83"
"2016-06-11 20:34:02"," 90.91"," 21.38","  0.30"," 18.56"," 21.80"
"2016-06-11 20:34:07"," 90.55"," 21.38","  0.30"," 18.60"," 21.77"
"2016-06-11 20:34:12"," 91.61"," 21.38","  0.32"," 18.69"," 21.80"
"2016-06-11 20:34:17"," 92.43"," 21.38","  0.28"," 18.63"," 21.80"
"2016-06-11 20:34:22"," 92.69"," 21.26","  0.32"," 18.53"," 21.80"
"2016-06-11 20:34:27"," 92.33"," 21.26","  0.29"," 18.56"," 21.83"
"2016-06-11 20:34:32"," 91.40"," 21.38","  0.30"," 18.60"," 21.83"
"2016-06-11 20:34:37"," 91.87"," 21.38","  0.33"," 18.60"," 21.83"
"2016-06-11 20:34:42"," 92.39"," 21.38","  0.30"," 18.63"," 21.83"
"2016-06-11 20:34:47"," 91.93"," 21.38","  0.30"," 18.63"," 21.77"
"2016-06-11 20:34:52"," 91.20"," 21.38","  0.31"," 18.56"," 21.83"
"2016-06-11 20:34:57"," 91.17"," 21.38","  0.32"," 18.60"," 21.83"
"2016-06-11 20:35:02"," 90.65"," 21.38","  0.31"," 18.56"," 21.86"
"2016-06-11 20:35:07"," 91.63"," 21.38","  0.29"," 18.66"," 21.83"
"2016-06-11 20:35:12"," 91.03"," 21.38","  0.30"," 18.60"," 21.77"
"2016-06-11 20:35:17"," 90.39"," 21.26","  0.32"," 18.56"," 21.80"
"2016-06-11 20:35:22"," 91.22"," 21.38","  0.32"," 18.60"," 21.83"
"2016-06-11 20:35:27"," 92.05"," 21.38","  0.31"," 18.60"," 21.83"
"2016-06-11 20:35:32"," 92.44"," 21.38","  0.30"," 18.60"," 21.83"
"2016-06-11 20:35:37"," 91.23"," 21.38","  0.30"," 18.53"," 21.83"
"2016-06-11 20:35:42"," 91.60"," 21.38","  0.30"," 18.66"," 21.77"
"2016-06-11 20:35:47"," 91.55"," 21.38","  0.30"," 18.60"," 21.83"
"2016-06-11 20:35:52"," 91.81"," 21.26","  0.31"," 18.69"," 21.86"
"2016-06-11 20:35:57"," 91.28"," 21.38","  0.30"," 18.63"," 21.77"
"2016-06-11 20:36:02"," 91.71"," 21.26","  0.28"," 18.66"," 21.83"
"2016-06-11 20:36:07"," 91.26"," 21.38","  0.31"," 18.63"," 21.83"
"2016-06-11 20:36:12"," 90.45"," 21.38","  0.30"," 18.60"," 21.83"
"2016-06-11 20:36:17"," 91.60"," 21.38","  0.31"," 18.60"," 21.86"
"2016-06-11 20:36:22"," 92.44"," 21.38","  0.31"," 18.66"," 21.86"
"2016-06-11 20:36:27"," 91.78"," 21.38","  0.32"," 18.63"," 21.86"
"2016-06-11 20:36:32"," 91.56"," 21.38","  0.30"," 18.63"," 21.77"
"2016-06-11 20:36:37"," 91.36"," 21.26","  0.31"," 18.60"," 21.89"
"2016-06-11 20:36:42"," 91.25"," 21.26","  0.30"," 18.60"," 21.77"
"2016-06-11 20:36:47"," 92.34"," 21.26","  0.32"," 18.60"," 21.80"
"2016-06-11 20:36:52"," 90.93"," 21.38","  0.29"," 18.60"," 21.83"
"2016-06-11 20:36:57"," 90.20"," 21.38","  0.32"," 18.63"," 21.86"
"2016-06-11 20:37:02"," 91.25"," 21.38","  0.30"," 18.63"," 21.80"
"2016-06-11 20:37:07"," 90.84"," 21.38","  0.30"," 18.63"," 21.86"
"2016-06-11 20:37:12"," 90.72"," 21.38","  0.29"," 18.66"," 21.86"
"2016-06-11 20:37:17"," 91.33"," 21.38","  0.31"," 18.69"," 21.86"
"2016-06-11 20:37:22"," 90.74"," 21.26","  0.32"," 18.69"," 21.89"
"2016-06-11 20:37:27"," 90.34"," 21.38","  0.31"," 18.69"," 21.83"
"2016-06-11 20:37:32"," 91.70"," 21.38","  0.29"," 18.63"," 21.89"
"2016-06-11 20:37:37"," 90.94"," 21.38","  0.30"," 18.63"," 21.86"
"2016-06-11 20:37:42"," 91.38"," 21.38","  0.30"," 18.63"," 21.89"
"2016-06-11 20:37:47"," 91.33"," 21.38","  0.30"," 18.60"," 21.86"
"2016-06-11 20:37:52"," 91.18"," 21.38","  0.31"," 18.66"," 21.86"
"2016-06-11 20:37:57"," 91.71"," 21.38","  0.31"," 18.63"," 21.83"
"2016-06-11 20:38:02"," 91.35"," 21.38","  0.32"," 18.63"," 21.86"
"2016-06-11 20:38:07"," 90.97"," 21.38","  0.32"," 18.63"," 21.83"
"2016-06-11 20:38:12"," 91.52"," 21.38","  0.31"," 18.60"," 21.92"
"2016-06-11 20:38:17"," 91.07"," 21.38","  0.30"," 18.63"," 21.89"
"2016-06-11 20:38:22"," 91.65"," 21.38","  0.29"," 18.63"," 21.89"
"2016-06-11 20:38:27"," 91.78"," 21.38","  0.33"," 18.69"," 21.83"
"2016-06-11 20:38:32"," 90.93"," 21.38","  0.31"," 18.63"," 21.89"
"2016-06-11 20:38:37"," 91.49"," 21.38","  0.29"," 18.69"," 21.92"
"2016-06-11 20:38:42"," 91.09"," 21.38","  0.32"," 18.69"," 21.89"
"2016-06-11 20:38:47"," 92.23"," 21.38","  0.31"," 18.66"," 21.92"
"2016-06-11 20:38:52"," 91.18"," 21.38","  0.32"," 18.69"," 21.92"
"2016-06-11 20:38:57"," 90.78"," 21.38","  0.33"," 18.66"," 21.92"
"2016-06-11 20:39:02"," 92.24"," 21.38","  0.29"," 18.69"," 21.86"
"2016-06-11 20:39:07"," 91.58"," 21.38","  0.32"," 18.66"," 21.89"
"2016-06-11 20:39:12"," 92.85"," 21.38","  0.31"," 18.69"," 21.95"
"2016-06-11 20:39:17"," 91.59"," 21.38","  0.29"," 18.72"," 21.86"
"2016-06-11 20:39:22"," 89.93"," 21.50","  0.30"," 18.66"," 21.89"
"2016-06-11 20:39:27"," 90.69"," 21.38","  0.30"," 18.69"," 21.89"
"2016-06-11 20:39:32"," 91.19"," 21.38","  0.31"," 18.66"," 21.86"
"2016-06-11 20:39:37"," 89.99"," 21.38","  0.30"," 18.60"," 21.92"
"2016-06-11 20:39:42"," 91.81"," 21.38","  0.30"," 18.66"," 21.92"
"2016-06-11 20:39:47"," 92.05"," 21.38","  0.29"," 18.63"," 21.89"
"2016-06-11 20:39:52"," 90.55"," 21.38","  0.31"," 18.69"," 21.89"
"2016-06-11 20:39:57"," 92.18"," 21.38","  0.29"," 18.63"," 21.92"
"2016-06-11 20:40:02"," 90.99"," 21.38","  0.30"," 18.72"," 21.89"
"2016-06-11 20:40:07"," 92.85"," 21.38","  0.32"," 18.72"," 21.89"
"2016-06-11 20:40:12"," 90.86"," 21.38","  0.31"," 18.69"," 21.95"
"2016-06-11 20:40:17"," 91.81"," 21.38","  0.31"," 18.66"," 21.92"
"2016-06-11 20:40:22"," 92.35"," 21.38","  0.31"," 18.66"," 21.89"
"2016-06-11 20:40:27"," 90.96"," 21.38","  0.30"," 18.72"," 21.92"
"2016-06-11 20:40:32"," 92.54"," 21.38","  0.29"," 18.69"," 21.89"
"2016-06-11 20:40:37"," 91.70"," 21.38","  0.29"," 18.69"," 21.92"
"2016-06-11 20:40:42"," 91.24"," 21.38","  0.31"," 18.69"," 21.95"
"2016-06-11 20:40:47"," 89.93"," 21.50","  0.30"," 18.66"," 21.89"
"2016-06-11 20:40:52"," 91.53"," 21.38","  0.34"," 18.69"," 21.95"
"2016-06-11 20:40:57"," 92.31"," 21.38","  0.31"," 18.69"," 21.89"
"2016-06-11 20:41:02"," 90.70"," 21.38","  0.31"," 18.75"," 21.89"
"2016-06-11 20:41:07"," 90.98"," 21.38","  0.29"," 18.72"," 21.92"
"2016-06-11 20:41:12"," 91.25"," 21.38","  0.31"," 18.69"," 21.95"
"2016-06-11 20:41:17"," 90.57"," 21.38","  0.31"," 18.72"," 21.92"
"2016-06-11 20:41:22"," 91.24"," 21.38","  0.32"," 18.66"," 21.92"
"2016-06-11 20:41:27"," 89.61"," 21.50","  0.27"," 18.72"," 21.95"
"2016-06-11 20:41:32"," 91.11"," 21.38","  0.29"," 18.66"," 21.95"
"2016-06-11 20:41:37"," 92.07"," 21.38","  0.29"," 18.69"," 22.01"
"2016-06-11 20:41:42"," 91.04"," 21.50","  0.30"," 18.69"," 21.95"
"2016-06-11 20:41:47"," 91.73"," 21.38","  0.32"," 18.69"," 21.89"
"2016-06-11 20:41:52"," 92.35"," 21.38","  0.29"," 18.69"," 21.95"
"2016-06-11 20:41:57"," 92.12"," 21.50","  0.28"," 18.63"," 21.92"
"2016-06-11 20:42:02"," 90.90"," 21.38","  0.30"," 18.72"," 21.95"
"2016-06-11 20:42:07"," 92.98"," 21.50","  0.29"," 18.72"," 21.98"
"2016-06-11 20:42:12"," 91.47"," 21.38","  0.30"," 18.69"," 21.98"
"2016-06-11 20:42:17"," 91.99"," 21.38","  0.27"," 18.75"," 22.01"
"2016-06-11 20:42:22"," 92.19"," 21.38","  0.30"," 18.72"," 21.95"
"2016-06-11 20:42:27"," 92.87"," 21.50","  0.31"," 18.75"," 21.92"
"2016-06-11 20:42:32"," 94.25"," 21.38","  0.28"," 18.69"," 21.95"
"2016-06-11 20:42:37"," 92.42"," 21.50","  0.27"," 18.72"," 21.95"
"2016-06-11 20:42:42"," 93.00"," 21.50","  0.30"," 18.72"," 21.92"
"2016-06-11 20:42:47"," 93.25"," 21.50","  0.29"," 18.69"," 21.92"
"2016-06-11 20:42:52"," 93.33"," 21.38","  0.28"," 18.75"," 21.98"
"2016-06-11 20:42:57"," 94.03"," 21.50","  0.32"," 18.66"," 21.95"
"2016-06-11 20:43:02"," 92.55"," 21.50","  0.28"," 18.72"," 21.92"
"2016-06-11 20:43:07"," 92.68"," 21.50","  0.26"," 18.78"," 21.95"
"2016-06-11 20:43:12"," 92.55"," 21.50","  0.29"," 18.75"," 21.92"
"2016-06-11 20:43:17"," 93.87"," 21.38","  0.29"," 18.72"," 21.92"
"2016-06-11 20:43:22"," 93.27"," 21.38","  0.27"," 18.72"," 21.95"
"2016-06-11 20:43:27"," 94.22"," 21.38","  0.30"," 18.69"," 21.95"
"2016-06-11 20:43:32"," 95.03"," 21.50","  0.29"," 18.75"," 21.98"
"2016-06-11 20:43:37"," 93.77"," 21.50","  0.28"," 18.78"," 21.95"
"2016-06-11 20:43:42"," 94.05"," 21.50","  0.28"," 18.75"," 21.95"
"2016-06-11 20:43:47"," 93.76"," 21.50","  0.28"," 18.69"," 22.01"
"2016-06-11 20:43:52"," 94.68"," 21.50","  0.29"," 18.75"," 21.98"
"2016-06-11 20:43:57"," 95.88"," 21.50","  0.31"," 18.69"," 22.01"
"2016-06-11 20:44:02"," 94.63"," 21.50","  0.29"," 18.66"," 21.98"
"2016-06-11 20:44:07"," 93.95"," 21.38","  0.28"," 18.75"," 21.98"
"2016-06-11 20:44:12"," 94.38"," 21.50","  0.28"," 18.75"," 21.98"
"2016-06-11 20:44:17"," 94.21"," 21.50","  0.29"," 18.69"," 21.95"
"2016-06-11 20:44:22"," 93.99"," 21.50","  0.33"," 18.75"," 21.98"
"2016-06-11 20:44:27"," 95.08"," 21.38","  0.30"," 18.75"," 21.95"
"2016-06-11 20:44:32"," 95.47"," 21.38","  0.30"," 18.75"," 22.01"
"2016-06-11 20:44:37"," 94.46"," 21.38","  0.28"," 18.66"," 22.01"
"2016-06-11 20:44:42"," 95.10"," 21.50","  0.27"," 18.72"," 21.98"
"2016-06-11 20:44:47"," 95.66"," 21.38","  0.29"," 18.72"," 22.01"
"2016-06-11 20:44:52"," 95.41"," 21.50","  0.27"," 18.78"," 21.98"
"2016-06-11 20:44:57"," 95.85"," 21.50","  0.29"," 18.75"," 21.98"
"2016-06-11 20:45:02"," 94.91"," 21.50","  0.31"," 18.72"," 22.04"
"2016-06-11 20:45:07"," 95.38"," 21.50","  0.28"," 18.78"," 21.95"
"2016-06-11 20:45:12"," 96.00"," 21.50","  0.29"," 18.78"," 21.95"
"2016-06-11 20:45:17"," 95.69"," 21.50","  0.30"," 18.78"," 22.01"
"2016-06-11 20:45:22"," 97.59"," 21.50","  0.28"," 18.75"," 21.95"
"2016-06-11 20:45:27"," 95.91"," 21.50","  0.31"," 18.81"," 21.95"
"2016-06-11 20:45:32"," 96.10"," 21.50","  0.30"," 18.78"," 21.98"
"2016-06-11 20:45:37"," 95.32"," 21.50","  0.31"," 18.78"," 22.01"
"2016-06-11 20:45:42"," 96.71"," 21.50","  0.29"," 18.78"," 22.07"
"2016-06-11 20:45:47"," 96.41"," 21.50","  0.31"," 18.81"," 22.01"
"2016-06-11 20:45:52"," 96.32"," 21.50","  0.30"," 18.75"," 21.95"
"2016-06-11 20:45:57"," 96.10"," 21.50","  0.29"," 18.81"," 22.07"
"2016-06-11 20:46:02"," 95.93"," 21.50","  0.30"," 18.75"," 22.01"
"2016-06-11 20:46:07"," 95.80"," 21.50","  0.31"," 18.72"," 22.01"
"2016-06-11 20:46:12"," 96.72"," 21.50","  0.28"," 18.81"," 21.98"
"2016-06-11 20:46:17"," 96.78"," 21.50","  0.30"," 18.78"," 22.04"
"2016-06-11 20:46:22"," 97.19"," 21.50","  0.30"," 18.78"," 22.01"
"2016-06-11 20:46:27"," 96.94"," 21.50","  0.29"," 18.78"," 22.04"
"2016-06-11 20:46:32"," 97.20"," 21.50","  0.30"," 18.75"," 22.01"
"2016-06-11 20:46:37"," 96.66"," 21.50","  0.28"," 18.78"," 22.04"
"2016-06-11 20:46:42"," 97.80"," 21.50","  0.28"," 18.75"," 22.01"
"2016-06-11 20:46:47"," 98.33"," 21.50","  0.30"," 18.78"," 22.07"
"2016-06-11 20:46:52"," 97.17"," 21.50","  0.30"," 18.78"," 22.01"
"2016-06-11 20:46:57"," 97.15"," 21.50","  0.29"," 18.72"," 21.98"
"2016-06-11 20:47:02"," 98.08"," 21.50","  0.32"," 18.78"," 22.01"
"2016-06-11 20:47:07"," 98.15"," 21.50","  0.30"," 18.81"," 22.01"
"2016-06-11 20:47:12"," 97.43"," 21.50","  0.30"," 18.78"," 22.04"
"2016-06-11 20:47:17"," 96.58"," 21.50","  0.30"," 18.75"," 21.98"
"2016-06-11 20:47:22"," 97.40"," 21.50","  0.31"," 18.78"," 22.07"
"2016-06-11 20:47:27"," 96.76"," 21.50","  0.31"," 18.78"," 22.04"
"2016-06-11 20:47:32"," 97.46"," 21.50","  0.32"," 18.78"," 22.07"
"2016-06-11 20:47:37"," 96.72"," 21.50","  0.31"," 18.78"," 22.07"
"2016-06-11 20:47:42"," 95.38"," 21.50","  0.29"," 18.78"," 22.07"
"2016-06-11 20:47:47"," 96.39"," 21.50","  0.31"," 18.78"," 22.01"
"2016-06-11 20:47:52"," 96.24"," 21.50","  0.33"," 18.78"," 22.04"
"2016-06-11 20:47:57"," 95.20"," 21.50","  0.32"," 18.81"," 22.01"
"2016-06-11 20:48:02"," 96.37"," 21.50","  0.30"," 18.78"," 22.01"
"2016-06-11 20:48:07"," 95.15"," 21.50","  0.31"," 18.75"," 22.04"
"2016-06-11 20:48:12"," 96.87"," 21.50","  0.32"," 18.78"," 22.04"
"2016-06-11 20:48:17"," 94.93"," 21.50","  0.30"," 18.75"," 22.07"
"2016-06-11 20:48:22"," 96.10"," 21.50","  0.30"," 18.78"," 21.98"
"2016-06-11 20:48:27"," 95.60"," 21.50","  0.30"," 18.78"," 22.01"
"2016-06-11 20:48:32"," 94.93"," 21.50","  0.28"," 18.78"," 22.07"
"2016-06-11 20:48:37"," 95.51"," 21.50","  0.31"," 18.72"," 22.04"
"2016-06-11 20:48:42"," 94.73"," 21.50","  0.29"," 18.81"," 22.04"
"2016-06-11 20:48:47"," 94.86"," 21.50","  0.31"," 18.78"," 22.07"
"2016-06-11 20:48:52"," 95.08"," 21.50","  0.30"," 18.78"," 22.13"
"2016-06-11 20:48:57"," 95.36"," 21.50","  0.30"," 18.78"," 22.04"
"2016-06-11 20:49:02"," 94.50"," 21.50","  0.31"," 18.87"," 22.04"
"2016-06-11 20:49:07"," 94.89"," 21.50","  0.33"," 18.78"," 22.07"
"2016-06-11 20:49:12"," 95.84"," 21.50","  0.32"," 18.81"," 22.01"
"2016-06-11 20:49:17"," 94.93"," 21.63","  0.30"," 18.81"," 22.11"
"2016-06-11 20:49:22"," 94.89"," 21.50","  0.31"," 18.87"," 22.11"
"2016-06-11 20:49:27"," 94.63"," 21.63","  0.28"," 18.84"," 22.07"
"2016-06-11 20:49:32"," 97.00"," 21.50","  0.28"," 18.84"," 22.11"
"2016-06-11 20:49:37"," 95.17"," 21.63","  0.31"," 18.87"," 22.07"
"2016-06-11 20:49:42"," 95.14"," 21.50","  0.31"," 18.84"," 22.07"
"2016-06-11 20:49:47"," 94.86"," 21.50","  0.30"," 18.78"," 22.11"
"2016-06-11 20:49:52"," 94.12"," 21.50","  0.28"," 18.81"," 22.04"
"2016-06-11 20:49:57"," 94.63"," 21.50","  0.31"," 18.81"," 22.07"
"2016-06-11 20:50:02"," 94.39"," 21.63","  0.32"," 18.84"," 22.07"
"2016-06-11 20:50:07"," 94.82"," 21.50","  0.31"," 18.84"," 22.11"
"2016-06-11 20:50:12"," 93.45"," 21.63","  0.29"," 18.81"," 22.04"
"2016-06-11 20:50:17"," 94.47"," 21.50","  0.30"," 18.81"," 22.13"
"2016-06-11 20:50:22"," 94.36"," 21.50","  0.32"," 18.84"," 22.01"
"2016-06-11 20:50:27"," 94.08"," 21.63","  0.31"," 18.84"," 22.07"
"2016-06-11 20:50:32"," 94.41"," 21.50","  0.30"," 18.87"," 22.07"
"2016-06-11 20:50:37"," 93.24"," 21.63","  0.28"," 18.87"," 22.13"
"2016-06-11 20:50:42"," 94.18"," 21.50","  0.30"," 18.78"," 22.07"
"2016-06-11 20:50:47"," 93.28"," 21.63","  0.30"," 18.81"," 22.04"
"2016-06-11 20:50:52"," 93.39"," 21.50","  0.32"," 18.84"," 22.11"
"2016-06-11 20:50:57"," 93.77"," 21.63","  0.32"," 18.84"," 22.11"
"2016-06-11 20:51:02"," 93.45"," 21.63","  0.30"," 18.87"," 22.13"
"2016-06-11 20:51:07"," 93.09"," 21.63","  0.30"," 18.81"," 22.13"
"2016-06-11 20:51:12"," 93.06"," 21.63","  0.32"," 18.78"," 22.11"
"2016-06-11 20:51:17"," 93.45"," 21.63","  0.28"," 18.84"," 22.07"
"2016-06-11 20:51:22"," 93.90"," 21.50","  0.29"," 18.78"," 22.11"
"2016-06-11 20:51:27"," 93.45"," 21.63","  0.32"," 18.78"," 22.11"
"2016-06-11 20:51:32"," 92.96"," 21.63","  0.28"," 18.84"," 22.13"
"2016-06-11 20:51:37"," 94.10"," 21.63","  0.32"," 18.81"," 22.11"
"2016-06-11 20:51:42"," 92.61"," 21.50","  0.28"," 18.87"," 22.07"
"2016-06-11 20:51:47"," 92.79"," 21.63","  0.29"," 18.87"," 22.07"
"2016-06-11 20:51:52"," 93.27"," 21.50","  0.28"," 18.84"," 22.04"
"2016-06-11 20:51:57"," 93.68"," 21.63","  0.30"," 18.84"," 22.11"
"2016-06-11 20:52:02"," 93.49"," 21.63","  0.31"," 18.87"," 22.04"
"2016-06-11 20:52:07"," 93.01"," 21.63","  0.29"," 18.84"," 22.13"
"2016-06-11 20:52:12"," 93.37"," 21.63","  0.33"," 18.90"," 22.11"
"2016-06-11 20:52:17"," 92.54"," 21.63","  0.33"," 18.84"," 22.13"
"2016-06-11 20:52:22"," 93.85"," 21.63","  0.33"," 18.81"," 22.11"
"2016-06-11 20:52:27"," 92.20"," 21.63","  0.32"," 18.90"," 22.11"
"2016-06-11 20:52:32"," 93.08"," 21.63","  0.30"," 18.84"," 22.13"
"2016-06-11 20:52:37"," 92.56"," 21.63","  0.31"," 18.87"," 22.11"
"2016-06-11 20:52:42"," 92.32"," 21.63","  0.32"," 18.84"," 22.17"
"2016-06-11 20:52:47"," 93.44"," 21.63","  0.32"," 18.84"," 22.07"
"2016-06-11 20:52:52"," 93.03"," 21.63","  0.34"," 18.90"," 22.13"
"2016-06-11 20:52:57"," 93.34"," 21.63","  0.33"," 18.90"," 22.13"
"2016-06-11 20:53:02"," 93.09"," 21.63","  0.31"," 18.87"," 22.11"
"2016-06-11 20:53:07"," 92.82"," 21.63","  0.30"," 18.90"," 22.17"
"2016-06-11 20:53:12"," 92.79"," 21.63","  0.30"," 18.90"," 22.11"
"2016-06-11 20:53:17"," 92.63"," 21.63","  0.31"," 18.90"," 22.13"
"2016-06-11 20:53:22"," 92.65"," 21.63","  0.30"," 18.87"," 22.20"
"2016-06-11 20:53:27"," 93.21"," 21.63","  0.31"," 18.87"," 22.13"
"2016-06-11 20:53:32"," 93.22"," 21.63","  0.30"," 18.90"," 22.20"
"2016-06-11 20:53:37"," 92.83"," 21.63","  0.28"," 18.90"," 22.07"
"2016-06-11 20:53:42"," 92.38"," 21.63","  0.32"," 18.87"," 22.11"
"2016-06-11 20:53:47"," 92.64"," 21.63","  0.29"," 18.90"," 22.13"
"2016-06-11 20:53:52"," 91.52"," 21.63","  0.31"," 18.90"," 22.11"
"2016-06-11 20:53:57"," 92.90"," 21.63","  0.30"," 18.90"," 22.07"
"2016-06-11 20:54:02"," 92.37"," 21.63","  0.31"," 18.90"," 22.13"
"2016-06-11 20:54:07"," 93.91"," 21.63","  0.31"," 18.84"," 22.13"
"2016-06-11 20:54:12"," 92.76"," 21.63","  0.29"," 18.87"," 22.13"
"2016-06-11 20:54:17"," 91.89"," 21.63","  0.29"," 18.90"," 22.11"
"2016-06-11 20:54:22"," 91.87"," 21.63","  0.30"," 18.90"," 22.20"
"2016-06-11 20:54:27"," 91.47"," 21.63","  0.29"," 18.90"," 22.17"
